Statistical profiling result from clg_off-v8.log, (25285 ticks, 31 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      9   69.2%            LazyCompile: *Module._findPath node:internal/modules/cjs/loader:505:28
      4   30.8%            Function: ^Module._findPath node:internal/modules/cjs/loader:505:28
      2    1.9%          LazyCompile: ~tryPackage node:internal/modules/cjs/loader:349:20
      2  100.0%            Function: ^Module._findPath node:internal/modules/cjs/loader:505:28
    220    2.9%      LazyCompile: *render /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:150:15
    197   89.5%        /usr/lib64/libnode.so.93
    197  100.0%          /usr/lib64/libnode.so.93
    197  100.0%            LazyCompile: *processTicksAndRejections node:internal/process/task_queues:68:35
     23   10.5%        LazyCompile: *renderView /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:183:19
     23  100.0%          /usr/lib64/libnode.so.93
     23  100.0%            /usr/lib64/libnode.so.93
    216    2.9%      LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
     88   40.7%        LazyCompile: *handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:136:31
     68   77.3%          Function: ^router /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:46:18
     68  100.0%            LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     20   22.7%          LazyCompile: *router /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:46:18
     20  100.0%            LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     23   10.6%        Function: ^<anonymous> file:///mnt/c/Users/Marco%20Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/src/server.js:38:9
     23  100.0%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     23  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
     20    9.3%        LazyCompile: *session /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:179:26
     20  100.0%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     20  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
     18    8.3%        Function: ^jsonParser /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/body-parser/lib/types/json.js:98:30
     16   88.9%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     16  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
      2   11.1%          Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/layer.js:86:49
      2  100.0%            Function: ^trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     17    7.9%        LazyCompile: *authenticate /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/authenticate.js:94:31
     17  100.0%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     17  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
     16    7.4%        LazyCompile: *initialize /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/initialize.js:51:29
     16  100.0%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     16  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
     14    6.5%        LazyCompile: *jsonParser /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/body-parser/lib/types/json.js:98:30
     14  100.0%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     14  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
      8    3.7%        Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:136:31
      7   87.5%          Function: ^router /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:46:18
      4   57.1%            LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
      3   42.9%            Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/layer.js:86:49
      1   12.5%          Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/application.js:165:29
      1  100.0%            Function: ^app /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/express.js:38:21
      6    2.8%        Function: ^strategy.pass /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/authenticate.js:345:31
      6  100.0%          Function: ^SessionStrategy.authenticate /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/strategies/session.js:45:50
      6  100.0%            Function: ^attempt /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/authenticate.js:180:22
      3    1.4%        Function: ^initialize /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/initialize.js:51:29
      2   66.7%          Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/layer.js:86:49
      2  100.0%            Function: ^trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
      1   33.3%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
      1  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
    197    2.6%      LazyCompile: *resOnFinish node:_http_server:816:21
    142   72.1%        LazyCompile: *emit node:events:460:44
    142  100.0%          Function: ^onFinish node:_http_outgoing:907:18
    133   93.7%            LazyCompile: *callback node:internal/streams/writable:552:44
      9    6.3%            Function: ^callback node:internal/streams/writable:552:44
     55   27.9%        LazyCompile: *onFinish node:_http_outgoing:907:18
     55  100.0%          LazyCompile: *callback node:internal/streams/writable:552:44
     55  100.0%            LazyCompile: *afterWriteTick node:internal/streams/writable:484:24
    193    2.6%      Function: ^memoryUsage node:internal/process/per_thread:169:23
    193  100.0%        Function: ^<anonymous> file:///mnt/c/Users/Marco%20Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/src/routes/info.routes.js:11:30
    193  100.0%          Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/layer.js:86:49
    193  100.0%            Function: ^next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/route.js:116:16
    180    2.4%      LazyCompile: *nextTick node:internal/process/task_queues:104:18
     41   22.8%        LazyCompile: *resOnFinish node:_http_server:816:21
     34   82.9%          LazyCompile: *emit node:events:460:44
     34  100.0%            Function: ^onFinish node:_http_outgoing:907:18
      7   17.1%          LazyCompile: *onFinish node:_http_outgoing:907:18
      7  100.0%            LazyCompile: *callback node:internal/streams/writable:552:44
     41   22.8%        LazyCompile: *Readable.read node:internal/streams/readable:394:35
     25   61.0%          LazyCompile: *resume_ node:internal/streams/readable:984:17
     25  100.0%            LazyCompile: *processTicksAndRejections node:internal/process/task_queues:68:35
     12   29.3%          Function: ^resume_ node:internal/streams/readable:984:17
     12  100.0%            LazyCompile: *processTicksAndRejections node:internal/process/task_queues:68:35
      4    9.8%          Function: ^flow node:internal/streams/readable:1008:14
      4  100.0%            Function: ^resume_ node:internal/streams/readable:984:17
     18   10.0%        LazyCompile: *_destroy node:_http_incoming:221:55
     18  100.0%          LazyCompile: *endReadableNT node:internal/streams/readable:1351:23
     18  100.0%            LazyCompile: *processTicksAndRejections node:internal/process/task_queues:68:35
     16    8.9%        LazyCompile: *readableAddChunk node:internal/streams/readable:236:26
      9   56.3%          Function: ^Readable.push node:internal/streams/readable:227:35
      9  100.0%            Function: ^parserOnMessageComplete node:_http_common:146:33
      7   43.8%          LazyCompile: *parserOnMessageComplete node:_http_common:146:33
     16    8.9%        Function: ^onwrite node:internal/streams/writable:427:17
     16  100.0%          Function: ^afterWriteDispatched node:internal/stream_base_commons:155:30
     12   75.0%            Function: ^writeGeneric node:internal/stream_base_commons:147:22
      4   25.0%            Function: ^writevGeneric node:internal/stream_base_commons:122:23
     12    6.7%        LazyCompile: *log /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/winston/lib/winston/transports/console.js:44:6
     12  100.0%          LazyCompile: *Writable.write /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:288:37
     12  100.0%            LazyCompile: *ondata /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_readable.js:679:18
      9    5.0%        Function: ^emitReadable node:internal/streams/readable:563:22
      9  100.0%          Function: ^onEofChunk node:internal/streams/readable:533:20
      9  100.0%            Function: ^readableAddChunk node:internal/streams/readable:236:26
      7    3.9%        Function: ^resOnFinish node:_http_server:816:21
      6   85.7%          LazyCompile: *emit node:events:460:44
      6  100.0%            Function: ^onFinish node:_http_outgoing:907:18
      1   14.3%          Function: ^emit node:events:460:44
      1  100.0%            Function: ^onFinish node:_http_outgoing:907:18
      5    2.8%        Function: ^onDestroy node:internal/streams/destroy:73:21
      5  100.0%          Function: ^onError node:_http_incoming:429:17
      5  100.0%            Function: ^_destroy node:_http_incoming:221:55
      4    2.2%        LazyCompile: *readableAddChunk /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_readable.js:249:26
      4  100.0%          LazyCompile: *_transform /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/winston/lib/winston/logger.js:275:13
      4  100.0%            LazyCompile: *Writable.write /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:288:37
      4    2.2%        Function: ^resume node:internal/streams/readable:977:16
      4  100.0%          Function: ^Readable.resume node:internal/streams/readable:963:37
      4  100.0%            Function: ^_dump node:_http_incoming:419:49
      3    1.7%        LazyCompile: *onwrite /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:444:17
      3  100.0%          Function: ^WritableState.onwrite /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:159:27
      3  100.0%            Function: ^log /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/winston/lib/winston/transports/console.js:44:6
    180    2.4%      LazyCompile: *hash /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:596:14
     68   37.8%        LazyCompile: *session /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:179:26
     68  100.0%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
     68  100.0%            LazyCompile: *next /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:177:16
     66   36.7%        Function: ^isModified /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:425:24
     65   98.5%          Function: ^shouldSetCookie /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:464:29
     65  100.0%            Function: ^<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:220:28
      1    1.5%          Function: ^shouldSave /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:440:24
      1  100.0%            Function: ^end /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:250:27
     46   25.6%        LazyCompile: *end /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:250:27
     46  100.0%          LazyCompile: *send /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/response.js:111:25
     46  100.0%            LazyCompile: *renderView /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:183:19
    176    2.3%      LazyCompile: *getTemplate /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:108:20
    146   83.0%        LazyCompile: *getTemplates /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:135:21
    146  100.0%          /usr/lib64/libnode.so.93
    146  100.0%            /usr/lib64/libnode.so.93
     24   13.6%        LazyCompile: *render /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:150:15
     24  100.0%          LazyCompile: *renderView /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:183:19
     24  100.0%            /usr/lib64/libnode.so.93
      6    3.4%        Function: ^<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:139:53
      6  100.0%          /usr/lib64/libnode.so.93
      6  100.0%            Function: ^getTemplates /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-handlebars/lib/express-handlebars.js:135:21
    159    2.1%      LazyCompile: *store.generate /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:158:28
    159  100.0%        LazyCompile: *session /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:179:26
    159  100.0%          LazyCompile: *trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
